Cycle start time,Cycle end time,Recovery score %,Resting heart rate (bpm),Heart rate variability (ms),Day Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %
2022-04-06 22:07:26,2022-04-07 21:53:09,50.0,52.0,70.0,8.2,1966.0,146.0,63.0,2022-04-06 22:07:26,2022-04-07 06:15:57,71.0,13.5,432.0,488.0,198.0,92.0,142.0,56.0,608.0,78.0,90.0,89.0
2022-04-05 22:22:37,2022-04-06 22:07:26,46.0,47.0,67.0,18.7,3568.0,194.0,75.0,2022-04-05 22:22:37,2022-04-06 05:54:51,74.0,13.3,420.0,452.0,166.0,90.0,164.0,32.0,564.0,72.0,95.0,88.0
2022-04-04 22:24:39,2022-04-05 22:22:37,80.0,45.0,81.0,13.1,2438.0,161.0,67.0,2022-04-04 22:24:39,2022-04-05 06:08:57,76.0,13.1,439.0,460.0,163.0,114.0,162.0,21.0,581.0,57.0,95.0,83.0
2022-04-03 21:56:21,2022-04-04 22:24:39,80.0,44.0,79.0,17.8,3203.0,172.0,69.0,2022-04-03 21:56:21,2022-04-04 06:04:05,81.0,13.2,438.0,488.0,207.0,95.0,136.0,50.0,540.0,60.0,91.0,70.0
2022-04-02 23:33:53,2022-04-03 21:56:21,69.0,46.0,73.0,10.4,2037.0,142.0,63.0,2022-04-02 23:33:53,2022-04-03 07:47:29,80.0,13.2,458.0,493.0,195.0,82.0,181.0,35.0,569.0,70.0,93.0,69.0
2022-04-01 22:18:10,2022-04-02 23:33:53,88.0,47.0,82.0,14.2,2769.0,166.0,67.0,2022-04-01 22:18:10,2022-04-02 06:16:35,70.0,13.3,411.0,474.0,182.0,91.0,138.0,63.0,589.0,74.0,87.0,92.0
2022-03-31 22:36:47,2022-04-01 22:18:10,77.0,49.0,77.0,16.6,2893.0,158.0,68.0,2022-03-31 22:36:47,2022-04-01 05:53:36,68.0,13.6,402.0,436.0,162.0,97.0,143.0,34.0,594.0,70.0,93.0,90.0
2022-03-30 22:33:15,2022-03-31 22:36:47,70.0,47.0,73.0,17.9,3220.0,176.0,71.0,2022-03-30 22:33:15,2022-03-31 06:15:36,70.0,13.2,429.0,461.0,241.0,94.0,94.0,32.0,609.0,81.0,93.0,80.0
2022-03-29 23:03:14,2022-03-30 22:33:15,51.0,50.0,68.0,18.3,3645.0,162.0,76.0,2022-03-29 23:03:14,2022-03-30 05:53:52,65.0,13.5,373.0,410.0,203.0,72.0,98.0,37.0,573.0,63.0,91.0,71.0
2022-03-28 22:11:13,2022-03-29 23:03:14,29.0,51.0,55.0,15.9,3067.0,161.0,72.0,2022-03-28 22:11:13,2022-03-29 06:00:22,73.0,13.5,438.0,469.0,213.0,98.0,127.0,31.0,602.0,74.0,93.0,56.0
2022-03-27 22:51:16,2022-03-28 22:11:13,52.0,49.0,72.0,18.3,3261.0,174.0,75.0,2022-03-27 22:51:16,2022-03-28 05:59:29,68.0,13.2,392.0,428.0,194.0,71.0,127.0,36.0,581.0,60.0,92.0,68.0
2022-03-27 00:01:43,2022-03-27 21:51:16,51.0,47.0,70.0,17.4,2651.0,180.0,71.0,2022-03-27 00:01:43,2022-03-27 07:45:50,80.0,13.4,426.0,464.0,189.0,94.0,143.0,38.0,530.0,60.0,94.0,76.0
2022-03-25 23:47:05,2022-03-27 00:01:43,78.0,47.0,81.0,5.0,1787.0,127.0,62.0,2022-03-25 23:47:05,2022-03-26 07:59:53,80.0,13.3,448.0,492.0,196.0,109.0,143.0,44.0,562.0,77.0,91.0,66.0
2022-03-24 23:06:41,2022-03-25 23:47:05,63.0,48.0,77.0,11.6,2300.0,157.0,65.0,2022-03-24 23:06:41,2022-03-25 06:05:03,67.0,13.2,370.0,418.0,174.0,64.0,132.0,48.0,554.0,58.0,89.0,89.0
2022-03-23 22:17:19,2022-03-24 23:06:41,88.0,45.0,85.0,13.8,2629.0,151.0,68.0,2022-03-23 22:17:19,2022-03-24 06:06:58,75.0,13.1,457.0,467.0,256.0,101.0,100.0,10.0,607.0,84.0,98.0,89.0
2022-03-22 22:55:11,2022-03-23 22:17:19,87.0,46.0,86.0,17.6,3425.0,168.0,74.0,2022-03-22 22:55:11,2022-03-23 05:44:34,64.0,13.1,381.0,407.0,164.0,55.0,162.0,26.0,592.0,58.0,96.0,86.0
2022-03-21 22:22:51,2022-03-22 22:55:11,66.0,46.0,77.0,19.3,3917.0,184.0,76.0,2022-03-21 22:22:51,2022-03-22 05:54:30,75.0,13.5,418.0,451.0,173.0,93.0,152.0,33.0,561.0,57.0,93.0,87.0
2022-03-20 21:28:16,2022-03-21 22:22:51,65.0,46.0,78.0,15.1,2623.0,181.0,66.0,2022-03-20 21:28:16,2022-03-21 06:04:27,81.0,13.5,478.0,516.0,182.0,74.0,222.0,38.0,592.0,77.0,93.0,82.0
2022-03-19 23:18:26,2022-03-20 21:28:16,42.0,50.0,68.0,16.7,2708.0,174.0,70.0,2022-03-19 23:18:26,2022-03-20 06:32:15,67.0,13.5,395.0,433.0,162.0,127.0,106.0,38.0,590.0,49.0,91.0,85.0
2022-03-18 22:37:28,2022-03-19 23:18:26,53.0,47.0,75.0,20.5,4351.0,165.0,79.0,2022-03-18 22:37:28,2022-03-19 06:29:47,79.0,13.2,431.0,472.0,166.0,109.0,156.0,41.0,545.0,49.0,91.0,87.0
2022-03-17 21:56:15,2022-03-18 22:37:28,62.0,46.0,79.0,13.7,2501.0,163.0,66.0,2022-03-17 21:56:15,2022-03-18 05:59:15,79.0,13.2,421.0,483.0,187.0,99.0,135.0,62.0,533.0,53.0,87.0,86.0
2022-03-16 22:15:42,2022-03-17 21:56:15,70.0,46.0,81.0,10.1,2106.0,150.0,64.0,2022-03-16 22:15:42,2022-03-17 05:59:52,77.0,13.4,424.0,458.0,215.0,89.0,120.0,34.0,552.0,72.0,92.0,82.0
2022-03-15 23:16:46,2022-03-16 22:15:42,74.0,49.0,84.0,10.3,2037.0,158.0,68.0,2022-03-15 23:16:46,2022-03-16 06:32:35,69.0,14.1,376.0,435.0,241.0,39.0,96.0,59.0,548.0,9.0,86.0,71.0
2022-03-14 21:17:44,2022-03-15 23:16:46,84.0,45.0,82.0,20.2,4229.0,174.0,74.0,2022-03-14 21:17:44,2022-03-15 05:56:00,97.0,13.4,482.0,516.0,174.0,106.0,202.0,34.0,497.0,12.0,93.0,84.0
2022-03-13 20:36:35,2022-03-14 21:17:44,81.0,46.0,81.0,11.6,2317.0,160.0,65.0,2022-03-13 20:36:35,2022-03-14 05:59:39,96.0,13.7,499.0,558.0,190.0,105.0,204.0,59.0,518.0,48.0,91.0,74.0
2022-03-12 22:11:11,2022-03-13 20:36:35,79.0,49.0,81.0,5.3,1685.0,126.0,61.0,2022-03-12 22:11:11,2022-03-13 06:59:08,84.0,13.3,488.0,527.0,179.0,113.0,196.0,39.0,583.0,42.0,94.0,86.0
2022-03-11 21:43:15,2022-03-12 22:11:11,80.0,53.0,85.0,20.4,4194.0,169.0,78.0,2022-03-11 21:43:15,2022-03-12 06:31:06,86.0,14.4,466.0,523.0,224.0,71.0,171.0,57.0,541.0,65.0,89.0,89.0
2022-03-10 22:28:51,2022-03-11 21:43:15,68.0,48.0,77.0,8.9,1965.0,143.0,69.0,2022-03-10 22:28:51,2022-03-11 06:02:29,72.0,12.9,418.0,450.0,166.0,94.0,158.0,32.0,577.0,60.0,94.0,92.0
2022-03-09 21:55:28,2022-03-10 22:28:51,57.0,48.0,74.0,16.8,3023.0,171.0,71.0,2022-03-09 21:55:28,2022-03-10 06:05:15,80.0,13.2,470.0,489.0,216.0,88.0,166.0,19.0,586.0,60.0,97.0,93.0
2022-03-08 21:55:02,2022-03-09 21:55:28,75.0,46.0,77.0,18.1,3164.0,178.0,70.0,2022-03-08 21:55:02,2022-03-09 05:53:21,80.0,12.8,442.0,469.0,220.0,91.0,131.0,27.0,554.0,75.0,94.0,88.0
2022-03-07 21:46:17,2022-03-08 21:55:02,51.0,49.0,71.0,10.1,2116.0,147.0,65.0,2022-03-07 21:46:17,2022-03-08 06:05:48,75.0,13.0,451.0,499.0,201.0,112.0,138.0,48.0,604.0,75.0,90.0,82.0
2022-03-06 22:26:31,2022-03-07 21:46:17,74.0,47.0,80.0,18.5,3262.0,172.0,71.0,2022-03-06 22:26:31,2022-03-07 06:06:26,75.0,12.9,420.0,459.0,179.0,108.0,133.0,39.0,563.0,88.0,91.0,84.0
2022-03-06 00:04:51,2022-03-06 22:26:31,48.0,46.0,69.0,8.0,1858.0,142.0,63.0,2022-03-06 00:04:51,2022-03-06 06:30:18,62.0,13.1,342.0,385.0,173.0,62.0,107.0,43.0,555.0,63.0,91.0,77.0
2022-03-04 23:02:04,2022-03-06 00:04:51,58.0,47.0,77.0,13.1,2497.0,160.0,68.0,2022-03-04 23:02:04,2022-03-05 06:25:06,73.0,13.4,408.0,443.0,227.0,87.0,94.0,35.0,561.0,58.0,92.0,84.0
2022-03-03 22:07:52,2022-03-04 23:02:04,38.0,49.0,66.0,14.8,2689.0,173.0,70.0,2022-03-03 22:07:52,2022-03-04 05:53:06,75.0,13.4,446.0,465.0,233.0,101.0,112.0,19.0,593.0,60.0,95.0,93.0
2022-03-02 22:08:59,2022-03-03 22:07:52,56.0,47.0,79.0,19.1,3686.0,171.0,74.0,2022-03-02 22:08:59,2022-03-03 05:50:25,74.0,13.1,422.0,461.0,222.0,72.0,128.0,39.0,570.0,63.0,93.0,87.0
2022-03-01 22:38:24,2022-03-02 22:08:59,46.0,49.0,73.0,15.4,2786.0,171.0,71.0,2022-03-01 22:38:24,2022-03-02 05:55:24,73.0,12.9,404.0,436.0,184.0,83.0,137.0,32.0,556.0,70.0,92.0,85.0
2022-02-28 22:21:58,2022-03-01 22:38:24,62.0,49.0,83.0,11.9,2307.0,157.0,66.0,2022-02-28 22:21:58,2022-03-01 05:46:51,70.0,13.1,409.0,442.0,167.0,102.0,140.0,33.0,581.0,44.0,92.0,79.0
2022-02-27 22:40:54,2022-02-28 22:21:58,73.0,47.0,87.0,19.7,3985.0,171.0,77.0,2022-02-27 22:40:54,2022-02-28 06:00:19,81.0,13.2,420.0,439.0,243.0,81.0,96.0,19.0,522.0,21.0,96.0,85.0
2022-02-26 22:42:23,2022-02-27 22:40:54,71.0,46.0,85.0,14.5,2591.0,166.0,68.0,2022-02-26 22:42:23,2022-02-27 07:35:56,93.0,13.1,483.0,534.0,216.0,90.0,177.0,51.0,518.0,30.0,90.0,81.0
2022-02-25 23:03:02,2022-02-26 22:42:23,80.0,46.0,87.0,12.3,2349.0,159.0,63.0,2022-02-25 23:03:02,2022-02-26 08:01:09,90.0,13.3,493.0,536.0,149.0,132.0,212.0,43.0,551.0,79.0,91.0,76.0
2022-02-24 23:12:13,2022-02-25 23:03:02,38.0,51.0,68.0,6.0,1820.0,137.0,63.0,2022-02-24 23:12:13,2022-02-25 06:29:10,66.0,13.7,408.0,436.0,201.0,101.0,106.0,28.0,615.0,79.0,94.0,86.0
2022-02-23 23:01:48,2022-02-24 23:12:13,84.0,47.0,89.0,19.4,3863.0,176.0,78.0,2022-02-23 23:01:48,2022-02-24 05:55:31,66.0,13.4,383.0,413.0,192.0,79.0,112.0,30.0,577.0,63.0,96.0,87.0
2022-02-22 22:29:32,2022-02-23 23:01:48,87.0,48.0,91.0,16.4,3142.0,161.0,73.0,2022-02-22 22:29:32,2022-02-23 05:55:23,73.0,13.5,422.0,444.0,200.0,79.0,143.0,22.0,582.0,56.0,95.0,89.0
2022-02-21 22:30:21,2022-02-22 22:29:32,72.0,47.0,83.0,18.1,3549.0,178.0,75.0,2022-02-21 22:30:21,2022-02-22 05:55:22,76.0,13.5,420.0,445.0,190.0,74.0,156.0,25.0,555.0,32.0,96.0,84.0
2022-02-20 22:22:50,2022-02-21 22:30:21,72.0,47.0,82.0,17.6,3195.0,170.0,69.0,2022-02-20 22:22:50,2022-02-21 05:59:40,86.0,13.4,423.0,454.0,225.0,89.0,109.0,31.0,489.0,15.0,93.0,77.0
2022-02-19 21:58:59,2022-02-20 22:22:50,86.0,46.0,88.0,7.8,1953.0,160.0,58.0,2022-02-19 21:58:59,2022-02-20 07:30:56,95.0,13.6,531.0,571.0,232.0,142.0,157.0,40.0,561.0,32.0,93.0,77.0
2022-02-18 21:33:59,2022-02-19 21:58:59,52.0,52.0,76.0,18.4,3372.0,171.0,73.0,2022-02-18 21:33:59,2022-02-19 06:32:28,86.0,13.7,490.0,538.0,257.0,113.0,120.0,48.0,572.0,39.0,93.0,84.0
2022-02-17 21:39:50,2022-02-18 21:33:59,68.0,47.0,82.0,19.0,4022.0,167.0,80.0,2022-02-17 21:39:50,2022-02-18 05:54:50,83.0,13.7,442.0,494.0,196.0,100.0,146.0,52.0,534.0,18.0,91.0,80.0
2022-02-16 20:31:44,2022-02-17 21:39:50,67.0,47.0,81.0,16.7,3234.0,189.0,72.0,2022-02-16 20:31:44,2022-02-17 06:04:56,94.0,13.7,527.0,573.0,236.0,85.0,206.0,46.0,559.0,65.0,91.0,76.0
2022-02-15 23:30:14,2022-02-16 20:31:44,68.0,48.0,80.0,13.3,2212.0,178.0,70.0,2022-02-15 23:30:14,2022-02-16 06:35:40,72.0,13.6,373.0,424.0,161.0,85.0,127.0,51.0,515.0,0.0,91.0,67.0
2022-02-14 20:08:27,2022-02-15 23:30:14,84.0,45.0,89.0,16.5,3172.0,174.0,70.0,2022-02-14 20:08:27,2022-02-15 06:00:07,100.0,13.5,533.0,591.0,287.0,77.0,169.0,58.0,518.0,44.0,91.0,76.0
2022-02-13 21:37:00,2022-02-14 20:08:27,90.0,45.0,98.0,7.3,1799.0,141.0,59.0,2022-02-13 21:37:00,2022-02-14 05:47:00,81.0,13.7,444.0,487.0,237.0,86.0,121.0,43.0,546.0,27.0,91.0,86.0
2022-02-12 21:04:52,2022-02-13 21:37:00,83.0,47.0,83.0,17.1,3036.0,172.0,66.0,2022-02-12 21:04:52,2022-02-13 06:32:17,91.0,13.4,520.0,567.0,233.0,97.0,190.0,47.0,569.0,44.0,91.0,82.0
2022-02-11 22:30:00,2022-02-12 21:04:52,68.0,47.0,75.0,17.9,3086.0,165.0,72.0,2022-02-11 22:30:00,2022-02-12 06:32:33,81.0,13.8,417.0,481.0,201.0,83.0,133.0,64.0,516.0,33.0,87.0,78.0
2022-02-10 22:08:17,2022-02-11 22:30:00,60.0,53.0,70.0,11.2,2247.0,177.0,67.0,2022-02-10 22:08:17,2022-02-11 05:50:05,89.0,14.9,434.0,459.0,212.0,87.0,135.0,25.0,487.0,0.0,94.0,77.0
2022-02-09 20:34:56,2022-02-10 22:08:17,58.0,56.0,72.0,12.1,2427.0,151.0,71.0,2022-02-09 20:34:56,2022-02-10 05:49:26,100.0,16.0,514.0,549.0,285.0,71.0,158.0,35.0,482.0,12.0,93.0,80.0
2022-02-08 21:11:25,2022-02-09 20:34:56,54.0,60.0,73.0,4.1,1704.0,112.0,68.0,2022-02-08 21:11:25,2022-02-09 06:00:09,96.0,16.7,473.0,528.0,324.0,51.0,98.0,55.0,492.0,0.0,89.0,76.0
2022-02-07 20:28:59,2022-02-08 21:11:25,1.0,78.0,29.0,13.0,2203.0,187.0,81.0,2022-02-07 20:28:59,2022-02-08 07:06:12,100.0,18.2,559.0,637.0,441.0,73.0,45.0,78.0,522.0,49.0,87.0,63.0
2022-02-06 21:37:11,2022-02-07 20:28:59,69.0,54.0,84.0,7.3,1811.0,145.0,69.0,2022-02-06 21:37:11,2022-02-07 06:00:22,79.0,13.4,462.0,502.0,208.0,84.0,170.0,40.0,588.0,51.0,92.0,66.0
2022-02-05 23:32:53,2022-02-06 21:37:11,77.0,45.0,82.0,19.6,3480.0,174.0,72.0,2022-02-05 23:32:53,2022-02-06 07:08:27,78.0,13.1,424.0,455.0,203.0,113.0,108.0,31.0,545.0,72.0,94.0,64.0
2022-02-05 00:37:46,2022-02-05 23:32:53,57.0,49.0,75.0,7.2,1838.0,152.0,59.0,2022-02-05 00:37:46,2022-02-05 08:19:40,69.0,13.5,406.0,462.0,129.0,98.0,179.0,56.0,587.0,63.0,90.0,49.0
2022-02-03 22:37:52,2022-02-05 00:37:46,80.0,48.0,87.0,17.8,3275.0,177.0,76.0,2022-02-03 22:37:52,2022-02-04 06:04:51,73.0,13.7,394.0,445.0,170.0,100.0,124.0,51.0,543.0,42.0,90.0,84.0
2022-02-02 21:18:11,2022-02-03 22:37:52,95.0,46.0,102.0,14.6,2734.0,163.0,68.0,2022-02-02 21:18:11,2022-02-03 05:49:58,82.0,13.2,460.0,506.0,174.0,120.0,166.0,46.0,558.0,36.0,93.0,88.0
2022-02-01 21:27:11,2022-02-02 21:18:11,84.0,53.0,94.0,17.5,3243.0,175.0,75.0,2022-02-01 21:27:11,2022-02-02 05:55:19,88.0,15.5,474.0,507.0,278.0,72.0,124.0,33.0,541.0,39.0,93.0,85.0
2022-01-31 21:47:06,2022-02-01 21:27:11,43.0,52.0,64.0,14.6,2539.0,168.0,70.0,2022-01-31 21:47:06,2022-02-01 06:09:39,87.0,13.8,455.0,502.0,235.0,85.0,135.0,47.0,525.0,42.0,91.0,82.0
2022-01-30 22:36:35,2022-01-31 21:47:06,59.0,47.0,73.0,11.1,2174.0,165.0,63.0,2022-01-30 22:36:35,2022-01-31 06:00:14,82.0,13.1,402.0,433.0,206.0,86.0,110.0,31.0,493.0,0.0,93.0,74.0
2022-01-29 18:55:06,2022-01-30 22:36:35,50.0,56.0,68.0,13.1,2668.0,173.0,64.0,2022-01-29 18:55:06,2022-01-30 06:31:11,100.0,13.8,615.0,696.0,310.0,133.0,172.0,81.0,599.0,57.0,88.0,63.0
2022-01-28 22:04:03,2022-01-29 18:55:06,85.0,47.0,83.0,20.6,4311.0,177.0,80.0,2022-01-28 22:04:03,2022-01-29 06:14:17,81.0,13.4,435.0,490.0,187.0,102.0,146.0,55.0,536.0,54.0,91.0,93.0
2022-01-27 21:40:33,2022-01-28 22:04:03,84.0,48.0,82.0,10.8,2205.0,152.0,61.0,2022-01-27 21:40:33,2022-01-28 06:09:50,82.0,13.5,459.0,509.0,196.0,110.0,153.0,50.0,561.0,53.0,91.0,91.0
2022-01-26 22:09:48,2022-01-27 21:40:33,68.0,49.0,77.0,15.5,2811.0,166.0,70.0,2022-01-26 22:09:48,2022-01-27 06:00:10,77.0,13.4,437.0,470.0,162.0,90.0,185.0,33.0,569.0,54.0,93.0,90.0
2022-01-25 21:56:06,2022-01-26 22:09:48,92.0,47.0,85.0,16.5,2965.0,173.0,70.0,2022-01-25 21:56:06,2022-01-26 06:00:44,82.0,13.4,452.0,484.0,219.0,83.0,150.0,32.0,551.0,27.0,94.0,88.0
2022-01-24 20:28:20,2022-01-25 21:56:06,74.0,48.0,78.0,17.8,2998.0,178.0,65.0,2022-01-24 20:28:20,2022-01-25 06:05:29,91.0,13.5,514.0,576.0,236.0,118.0,160.0,62.0,565.0,60.0,90.0,77.0
2022-01-23 22:05:44,2022-01-24 20:28:20,92.0,46.0,84.0,15.0,2490.0,167.0,64.0,2022-01-23 22:05:44,2022-01-24 05:55:27,74.0,13.7,441.0,469.0,181.0,106.0,154.0,28.0,599.0,72.0,96.0,91.0
2022-01-22 22:38:29,2022-01-23 22:05:44,52.0,52.0,72.0,18.2,3322.0,168.0,71.0,2022-01-22 22:38:29,2022-01-23 06:16:39,69.0,13.4,410.0,457.0,201.0,73.0,136.0,47.0,596.0,54.0,90.0,89.0
2022-01-21 22:19:32,2022-01-22 22:38:29,84.0,46.0,80.0,20.4,3928.0,179.0,75.0,2022-01-21 22:19:32,2022-01-22 06:18:02,82.0,13.3,428.0,478.0,155.0,88.0,185.0,50.0,520.0,48.0,91.0,85.0
2022-01-20 21:07:55,2022-01-21 22:19:32,89.0,45.0,79.0,6.7,1934.0,127.0,57.0,2022-01-20 21:07:55,2022-01-21 06:10:12,84.0,13.4,485.0,542.0,201.0,98.0,186.0,57.0,576.0,70.0,91.0,77.0
2022-01-19 22:54:46,2022-01-20 21:07:55,86.0,44.0,78.0,15.3,2596.0,163.0,65.0,2022-01-19 22:54:46,2022-01-20 05:55:42,70.0,13.1,398.0,415.0,210.0,71.0,117.0,17.0,567.0,79.0,96.0,85.0
2022-01-18 23:33:36,2022-01-19 22:54:46,70.0,45.0,74.0,12.0,2254.0,157.0,65.0,2022-01-18 23:33:36,2022-01-19 06:00:41,66.0,13.4,362.0,385.0,148.0,71.0,143.0,23.0,553.0,45.0,94.0,75.0
2022-01-17 21:47:02,2022-01-18 23:33:36,69.0,46.0,73.0,15.6,2806.0,172.0,65.0,2022-01-17 21:47:02,2022-01-18 06:01:24,85.0,13.5,462.0,492.0,249.0,71.0,142.0,30.0,546.0,48.0,94.0,84.0
2022-01-16 22:04:20,2022-01-17 21:47:02,84.0,44.0,76.0,14.0,2493.0,158.0,61.0,2022-01-16 22:04:20,2022-01-17 06:00:46,84.0,12.9,443.0,475.0,258.0,69.0,116.0,32.0,529.0,51.0,94.0,81.0
2022-01-15 22:29:53,2022-01-16 22:04:20,79.0,51.0,79.0,9.5,2044.0,144.0,62.0,2022-01-15 22:29:53,2022-01-16 07:33:20,83.0,14.0,496.0,542.0,200.0,100.0,196.0,46.0,599.0,57.0,91.0,82.0
2022-01-14 22:08:17,2022-01-15 22:29:53,61.0,46.0,70.0,20.6,4430.0,175.0,78.0,2022-01-14 22:08:17,2022-01-15 06:51:35,81.0,13.5,462.0,516.0,246.0,80.0,136.0,54.0,568.0,72.0,90.0,84.0
2022-01-13 22:29:42,2022-01-14 22:08:17,72.0,47.0,73.0,13.6,2477.0,159.0,66.0,2022-01-13 22:29:42,2022-01-14 06:01:54,69.0,13.5,407.0,450.0,179.0,85.0,143.0,43.0,590.0,81.0,90.0,92.0
2022-01-12 23:26:14,2022-01-13 22:29:42,62.0,46.0,71.0,15.6,2574.0,173.0,68.0,2022-01-12 23:26:14,2022-01-13 06:04:45,65.0,13.6,368.0,398.0,195.0,74.0,99.0,30.0,563.0,53.0,94.0,83.0
2022-01-11 22:36:37,2022-01-12 23:26:14,48.0,49.0,67.0,15.8,2750.0,175.0,66.0,2022-01-11 22:36:37,2022-01-12 06:02:12,77.0,13.7,410.0,443.0,117.0,102.0,191.0,33.0,533.0,51.0,93.0,90.0
2022-01-10 22:21:25,2022-01-11 22:36:37,71.0,46.0,73.0,10.6,2186.0,148.0,64.0,2022-01-10 22:21:25,2022-01-11 06:15:41,78.0,13.4,448.0,474.0,200.0,96.0,152.0,26.0,572.0,54.0,94.0,89.0
2022-01-09 22:20:19,2022-01-10 22:21:25,62.0,46.0,72.0,16.9,2713.0,176.0,65.0,2022-01-09 22:20:19,2022-01-10 06:07:50,82.0,13.7,437.0,467.0,277.0,60.0,100.0,30.0,531.0,21.0,93.0,87.0
2022-01-08 21:27:36,2022-01-09 22:20:19,57.0,45.0,70.0,15.8,2689.0,178.0,65.0,2022-01-08 21:27:36,2022-01-09 06:43:27,93.0,13.8,478.0,556.0,236.0,91.0,151.0,78.0,512.0,42.0,87.0,80.0
2022-01-07 22:42:12,2022-01-08 21:27:36,68.0,45.0,74.0,4.3,1663.0,122.0,54.0,2022-01-07 22:42:12,2022-01-08 07:03:28,86.0,13.7,474.0,501.0,221.0,98.0,155.0,27.0,549.0,45.0,95.0,81.0
2022-01-06 22:03:30,2022-01-07 22:42:12,73.0,47.0,76.0,15.0,2651.0,166.0,65.0,2022-01-06 22:03:30,2022-01-07 05:56:24,85.0,13.5,451.0,471.0,275.0,71.0,105.0,20.0,533.0,56.0,95.0,94.0
2022-01-05 22:10:44,2022-01-06 22:03:30,91.0,48.0,82.0,9.0,2043.0,154.0,61.0,2022-01-05 22:10:44,2022-01-06 05:59:38,76.0,13.5,419.0,469.0,214.0,74.0,131.0,50.0,550.0,56.0,90.0,87.0
2022-01-04 22:16:47,2022-01-05 22:10:44,63.0,47.0,72.0,13.3,2391.0,164.0,66.0,2022-01-04 22:16:47,2022-01-05 06:03:38,76.0,13.5,426.0,462.0,287.0,50.0,89.0,36.0,560.0,49.0,93.0,72.0
2022-01-03 22:27:44,2022-01-04 22:16:47,59.0,45.0,69.0,16.0,2714.0,177.0,67.0,2022-01-03 22:27:44,2022-01-04 06:01:32,79.0,13.2,415.0,446.0,164.0,103.0,148.0,31.0,525.0,48.0,93.0,57.0
2022-01-02 21:47:14,2022-01-03 22:27:44,76.0,46.0,76.0,9.1,2093.0,154.0,61.0,2022-01-02 21:47:14,2022-01-03 06:00:38,84.0,13.4,454.0,492.0,304.0,59.0,91.0,38.0,543.0,70.0,92.0,55.0
2022-01-02 00:08:31,2022-01-02 21:47:14,61.0,48.0,75.0,6.8,1720.0,127.0,61.0,2022-01-02 00:08:31,2022-01-02 07:43:27,70.0,13.7,408.0,454.0,227.0,73.0,108.0,46.0,582.0,112.0,90.0,55.0
2022-01-01 04:04:42,2022-01-02 00:08:31,35.0,52.0,64.0,4.1,1452.0,110.0,60.0,2022-01-01 04:04:42,2022-01-01 09:17:12,52.0,13.7,284.0,302.0,130.0,55.0,99.0,18.0,547.0,42.0,94.0,34.0
2021-12-30 23:29:15,2022-01-01 04:04:42,58.0,46.0,74.0,15.1,2829.0,176.0,70.0,2021-12-30 23:29:15,2021-12-31 07:01:00,82.0,13.6,411.0,447.0,170.0,86.0,155.0,36.0,501.0,30.0,91.0,84.0
2021-12-29 22:33:00,2021-12-30 23:29:15,49.0,48.0,69.0,5.2,1864.0,120.0,59.0,2021-12-29 22:33:00,2021-12-30 07:17:08,90.0,13.7,482.0,521.0,188.0,113.0,181.0,39.0,534.0,39.0,92.0,90.0
2021-12-28 22:12:05,2021-12-29 22:33:00,72.0,48.0,79.0,13.6,2457.0,172.0,66.0,2021-12-28 22:12:05,2021-12-29 06:43:57,87.0,13.6,452.0,508.0,201.0,99.0,152.0,56.0,518.0,45.0,88.0,86.0
2021-12-27 23:03:13,2021-12-28 22:12:05,88.0,45.0,83.0,6.9,1831.0,155.0,58.0,2021-12-27 23:03:13,2021-12-28 07:04:12,85.0,13.0,447.0,480.0,238.0,79.0,130.0,33.0,526.0,30.0,93.0,90.0
2021-12-26 22:39:19,2021-12-27 23:03:13,88.0,46.0,84.0,13.7,2380.0,188.0,64.0,2021-12-26 22:39:19,2021-12-27 06:59:52,90.0,13.4,450.0,501.0,178.0,95.0,177.0,51.0,503.0,30.0,90.0,87.0
2021-12-25 23:14:11,2021-12-26 22:39:19,87.0,46.0,82.0,6.9,1854.0,133.0,59.0,2021-12-25 23:14:11,2021-12-26 07:38:05,90.0,13.3,465.0,496.0,230.0,78.0,157.0,31.0,517.0,46.0,94.0,90.0
2021-12-24 23:46:06,2021-12-25 23:14:11,74.0,46.0,77.0,5.2,1761.0,130.0,59.0,2021-12-24 23:46:06,2021-12-25 07:32:13,80.0,13.5,424.0,463.0,187.0,71.0,166.0,39.0,527.0,51.0,92.0,81.0
2021-12-23 23:04:58,2021-12-24 23:46:06,74.0,49.0,77.0,8.6,2062.0,153.0,65.0,2021-12-23 23:04:58,2021-12-24 07:06:44,83.0,13.6,450.0,479.0,238.0,78.0,134.0,29.0,542.0,45.0,94.0,83.0
2021-12-22 23:08:56,2021-12-23 23:04:58,49.0,47.0,66.0,13.9,2201.0,179.0,63.0,2021-12-22 23:08:56,2021-12-23 07:00:49,85.0,13.5,439.0,470.0,130.0,113.0,196.0,31.0,518.0,46.0,94.0,72.0
